,Aattr,Battr,Cattr,Dattr,Eattr,Fattr,A1attr,B2attr,C3attr,D4attr,E5attr,F6attr,A7attr,B8attr,C9attr,D10attr,E11attr,F12attr,A13attr,B14attr,C15attr,D16attr,E17attr,F18attr,A19attr,B20attr,C21attr,D22attr,E23attr,F24attr,A25attr,B26attr,C27attr,D28attr,E29attr,F30attr,class
3257,1.367057,1.809488,1.904933,1.026968,1.389975,1.824503,2.213704,1.399239,1.416986,1.841766,2.232829,1.19128,1.669547,1.642162,1.7212,1.075169,1.400122,1.651552,1.725731,0.861375,1.720804,1.448109,1.377816,0.866849,1.75528,1.430818,1.431766,0.702396,1.412317,1.21916,1.130733,0.492656,1.438068,1.233342,0.842981,0.498294,2
3258,0.926071,0.542129,0.042617,-0.24303,0.947536,0.557381,0.05337,-0.237429,0.971571,0.354598,0.068926,-0.231187,0.713854,0.504301,-0.138666,-0.403809,1.03078,0.516432,-0.128595,-0.399425,0.457729,0.049776,-0.355636,-0.548931,0.945296,0.378313,-0.374101,-0.350719,0.671174,0.212472,-0.844805,-0.505051,0.393417,0.050011,-1.013809,-0.708784,5
3259,-1.27886,-0.594123,-0.55813,-0.401779,-1.264658,-0.447579,-0.546723,-0.395816,-0.958558,0.048417,-0.111399,-0.178503,-1.418077,-0.546032,-0.618631,-0.350989,-1.406871,-0.356737,-0.60713,-0.136758,-1.176837,0.049776,-0.116539,-0.129441,-0.674672,-0.45492,-0.79547,-0.350719,-0.662882,-0.268987,-0.306022,-0.189986,-0.651234,0.269146,-0.055466,0.025959,0
3260,0.999568,0.848043,0.342991,0.180303,1.684934,0.863238,0.8935,0.184937,1.713929,0.879481,0.369468,0.032233,1.449002,0.985704,0.641278,0.388501,1.769463,1.214967,0.888293,0.388575,1.795102,1.404411,0.660526,0.394922,1.681645,1.211546,0.950202,0.439117,2.079345,1.394236,0.951139,0.440145,2.408101,1.40865,1.262255,0.603258,2
3261,-0.396887,-0.200805,-1.218951,-1.036778,0.136399,-0.01064,-0.966788,-0.818182,-0.067729,-0.170284,-0.952917,-1.021446,0.125735,-0.020865,-0.858614,-1.090478,-0.151111,-0.00747,-1.085666,-0.819691,-0.136658,-0.168714,-1.072926,-1.073294,-0.232863,-0.191794,-1.156644,-1.035244,-0.218196,-0.181449,-1.14413,-1.03016,-0.203527,-0.344432,-0.894016,-1.023674,5
3262,-1.425855,-0.463017,-0.317831,-0.348863,-1.412137,-0.447579,-0.546723,-0.34302,-1.403973,-0.432726,-0.291724,-0.178503,-1.418077,-0.370976,-0.49864,-0.245347,-1.406871,-0.182104,-0.188412,-0.241825,-1.696927,-0.168714,-0.176313,-0.234313,-1.337386,-0.367211,-0.193515,-0.192752,-1.552253,-0.487833,-0.605346,-0.189986,-1.54665,-0.651222,-0.594534,-0.393894,0
3263,-0.102897,-0.375613,-1.218951,-1.407194,-0.37978,-0.360191,-1.206825,-1.240548,-0.067729,-0.170284,-1.19335,-1.232182,-0.168324,-0.370976,-1.33858,-1.090478,-0.151111,-0.487713,-1.324934,-1.082358,-0.136658,-0.343506,-0.833829,-1.073294,-0.453767,-0.893464,-0.675079,-0.456031,-0.440539,-1.013061,-0.665211,0.12508,-0.725852,-1.177146,-0.65443,0.130923,5
3264,1.073066,0.848043,0.523215,0.497802,1.684934,1.038013,1.133537,0.712894,2.085107,1.273143,1.391311,0.506388,1.743062,1.204523,1.421222,0.705425,2.064936,1.214967,1.426646,0.703775,1.795102,1.22962,1.13872,0.70954,1.534375,1.518527,1.070593,0.702396,1.931116,1.525543,1.370192,0.7027,1.587304,0.926552,0.783084,0.498294,2
3265,-0.764376,-1.16225,-0.137607,0.180303,-0.748479,-1.146681,-0.126658,0.184937,-0.958558,-1.132569,-0.111399,0.190284,-0.903473,-1.20249,-0.138666,0.599783,-1.185267,-1.186248,-0.128595,0.388575,-0.656748,-1.173766,-0.355636,0.237614,-0.895577,-1.244299,-0.554688,0.017871,-0.885225,-1.231906,-0.784941,-0.189986,-0.875088,-1.220973,-0.774223,-0.341412,4
3266,-2.013836,-2.298502,1.48441,2.667381,-1.854576,-2.151641,1.193546,2.666337,-1.849387,-2.007374,1.210986,2.824482,-1.859166,-2.165295,1.901187,2.76543,-1.850081,-2.27771,1.54628,2.752574,-1.622628,-2.266215,1.915784,2.964302,-1.926465,-2.296804,1.732744,2.75597,-1.922824,-2.282363,1.729381,2.750625,-1.695885,-2.141341,2.040909,2.597561,1
3267,0.779075,0.629533,0.162766,-0.348863,0.800057,0.469993,0.173388,-0.184633,1.120043,0.66078,0.730119,0.032233,0.787369,0.504301,0.281304,-0.245347,0.809176,0.516432,0.290124,-0.084225,1.126416,0.705245,0.301881,0.132741,0.724391,0.334459,-0.193515,-0.403375,0.745289,0.518855,0.053167,-0.189986,1.139596,0.882725,0.303913,0.235886,5
3268,0.705578,0.323619,-0.197682,-0.401779,0.136399,-0.491273,-1.326844,-1.293344,-0.735851,-1.26379,-1.914651,-1.495602,0.934398,0.723121,0.281304,0.124397,0.661439,0.341798,-0.42768,-0.451958,-0.210957,-0.693089,-1.969539,-2.174457,0.724391,0.685294,0.348246,0.017871,0.448832,0.343779,-0.126428,-0.767606,-0.42738,-0.738876,-1.852359,-2.545642,2
3269,-1.499353,-1.905184,-0.43798,0.497802,-1.928316,-2.239028,0.293407,1.293647,-1.923623,-2.357295,0.30936,1.296647,-1.491592,-1.902712,-0.138666,0.969528,-1.702344,-2.234051,0.649025,1.596841,-2.217016,-2.309913,0.122558,1.600958,-1.85283,-2.165241,0.649224,2.071445,-1.404024,-2.019749,0.651815,1.910451,-1.845121,-2.360476,0.902877,2.282671,1
3270,0.044099,-0.200805,-0.858503,-1.089695,-0.158561,0.033054,-0.84677,-1.082161,-0.141965,-0.170284,-1.013025,-0.916079,-0.09481,-0.283448,-1.038601,-0.932016,-0.077243,-0.269421,-0.786581,-0.924758,0.234834,-0.081318,-0.774055,-0.758677,0.135312,-0.016376,-0.735275,-0.824621,-0.069968,-0.006373,-0.964535,-1.03016,-0.054291,-0.169124,-0.714327,-1.023674,5
3271,0.411587,0.673235,1.123962,0.709468,0.431358,0.688462,1.133537,0.712894,0.451921,0.70452,1.150877,0.717124,0.05222,0.548065,0.761269,0.494142,0.070493,0.56009,1.067744,0.493642,0.383431,0.355661,0.780074,0.70954,-0.453767,0.202896,0.348246,0.017871,-0.144082,0.037396,0.352491,0.597678,-0.128909,0.225319,0.663291,0.813184,4
3272,-0.396887,-0.113401,-0.077532,0.021553,-0.37978,-0.447579,-0.546723,-0.184633,-0.661615,-0.607687,-1.253459,-0.547291,-0.388869,-0.852379,-0.978606,-0.45663,-0.668189,-0.967956,-1.2053,-0.662091,-0.656748,-0.955277,-0.953378,-0.444059,0.135312,-0.367211,-0.374101,-0.192752,-1.32991,-1.406983,-1.084265,-0.189986,-1.322796,-1.2648,-1.073705,-0.393894,4
3273,1.367057,1.022851,0.282916,0.233219,1.389975,1.038013,0.593453,0.02655,1.120043,0.70452,0.609902,0.032233,1.228458,0.898176,0.521286,0.124397,1.252385,0.909358,0.529392,0.125908,1.275013,0.923734,0.540978,0.132741,1.31347,0.509876,0.348246,0.017871,1.041746,0.693931,0.651815,0.020058,1.36345,0.707417,0.363809,0.183404,2
3274,-1.646348,-2.03629,0.883663,1.926549,-1.854576,-2.151641,0.653462,1.927196,-1.849387,-2.007374,0.369468,1.507383,-1.638621,-2.034003,0.701274,1.603376,-1.628476,-2.015759,0.708842,1.176575,-1.399733,-1.872933,0.421429,1.181467,-1.411021,-1.945969,0.28805,1.070986,-0.959339,-1.406983,0.053167,0.492656,-0.352763,-0.958011,-0.175259,-0.079004,1
3275,-0.690878,-0.463017,-0.798429,-0.348863,-0.674739,-0.272803,-0.306686,-0.184633,-0.661615,0.267118,-0.051291,0.032233,-0.388869,-0.020865,0.041321,0.124397,-0.372716,0.516432,0.290124,0.125908,-0.359554,0.705245,0.839849,0.499795,-0.748307,-0.498775,-0.855666,-0.403375,-0.736996,-0.181449,-0.605346,-0.189986,-0.725852,-0.169124,-0.175259,-0.183967,0
3276,-0.102897,-0.288209,-0.798429,-0.930945,0.210138,-0.098028,-0.78676,-0.765386,0.229214,-0.082804,-0.772592,-0.916079,-0.09481,-0.020865,-0.978606,-1.037657,-0.077243,-0.182104,-0.726764,-1.029824,-0.06236,-0.168714,-0.953378,-1.020858,-0.159228,-0.191794,-0.855666,-0.824621,-0.144082,-0.181449,-1.084265,-1.082671,-0.128909,-0.169124,-1.073705,-0.813747,5
3277,-1.646348,-2.298502,1.904933,3.143631,-1.854576,-2.282722,1.913657,3.141498,-1.62668,-2.269815,1.932287,2.982534,-1.418077,-1.946476,1.121243,2.606968,-1.923949,-2.365027,2.024815,3.17284,-1.696927,-2.266215,2.035333,2.964302,-0.453767,-1.112736,0.28805,0.913019,-1.552253,-2.151056,1.729381,2.855647,-1.845121,-2.228996,1.741427,3.069896,1
3278,1.367057,0.97915,0.943738,0.233219,1.095016,0.644768,0.713472,0.02655,0.8231,0.267118,0.970552,0.242968,1.375487,0.854412,0.821265,0.282859,1.400122,0.8657,0.529392,0.125908,1.126416,0.705245,0.540978,0.132741,1.387105,1.036129,0.589028,0.017871,1.11586,0.693931,0.59195,0.020058,1.438068,0.882725,0.603395,0.235886,2
3279,-0.911371,-1.031144,-0.377906,-0.137197,-0.895959,-0.884518,-0.606733,-0.34302,-0.661615,-0.695167,-1.253459,-0.916079,-0.903473,-1.246254,-0.798618,-0.562271,-0.889794,-1.229907,-1.025849,-0.557024,-0.879643,-1.042673,-1.491346,-0.758677,-0.969212,-1.15659,-0.735275,-0.666654,-0.959339,-1.144368,-0.964535,-0.820117,-0.949706,-1.133319,-0.953912,-0.656302,4
3280,-0.911371,-1.074846,-1.279026,-0.930945,-1.190918,-1.365151,-1.266835,-0.923774,-1.181266,-1.482491,-1.493892,-1.33755,-0.682928,-1.158726,-1.458571,-0.826374,-0.963662,-1.273565,-1.2053,-0.662091,-1.176837,-1.52335,-1.431571,-1.020858,-0.748307,-1.112736,-1.337231,-0.824621,-0.736996,-1.100599,-1.323724,-0.820117,-1.024324,-1.396281,-1.073705,-0.603821,4
3281,-2.013836,-2.342205,1.184036,2.349882,-2.002056,-2.413804,1.193546,2.349562,-1.700916,-2.226075,0.369468,1.612751,-1.859166,-2.165295,0.641278,1.709017,-1.628476,-2.015759,0.110673,0.966441,-1.399733,-2.004027,0.122558,1.129031,-1.631926,-2.033678,0.408441,1.38692,-2.071053,-2.151056,0.951139,1.595385,-1.845121,-2.360476,0.962773,1.967781,1
3282,1.661048,1.372468,1.244111,0.603635,1.389975,0.994319,0.713472,0.237733,1.120043,0.485819,0.189143,-0.336555,1.081428,0.504301,-0.198662,-0.245347,0.809176,0.341798,-0.188412,-0.241825,0.532028,0.180869,-0.176313,-0.444059,1.092566,0.334459,-0.193515,-0.403375,0.745289,0.518855,0.053167,-0.189986,1.139596,0.532109,0.064327,-0.183967,3
3283,-0.176394,1.022851,0.823588,0.709468,-0.158561,1.212789,1.133537,0.712894,0.154978,1.448104,1.451419,0.92786,-0.241839,1.116996,1.061248,0.705425,-0.22498,1.12765,0.768659,0.703775,-0.210957,1.142224,1.377816,0.919286,0.135312,1.079983,1.190984,0.807707,-0.144082,1.262929,0.891274,0.807721,-0.128909,1.10186,1.501841,0.813184,0
3284,0.338089,-0.200805,-1.158877,-0.878029,0.062659,-0.360191,-1.386853,-1.029365,0.080742,-0.345245,-1.373676,-1.021446,0.125735,-0.283448,-1.038601,-0.984836,-0.151111,-0.269421,-1.2053,-0.977291,0.160536,-0.25611,-1.431571,-0.968422,0.061677,-0.191794,-1.036253,-1.0879,0.671174,0.037396,-0.605346,-0.505051,0.393417,0.225319,-0.594534,-0.708784,5
3285,0.63208,0.192513,-0.377906,-0.507613,0.652577,0.033054,-0.84677,-0.923774,0.080742,-0.170284,-1.013025,-0.916079,0.19925,-0.283448,-1.278584,-0.932016,0.21823,-0.094787,-1.265117,-0.924758,0.234834,-0.081318,-0.534958,-0.915985,0.135312,-0.367211,-0.976057,-0.824621,0.152375,-0.181449,-0.725076,-0.662584,0.169563,0.006184,-0.714327,-0.656302,5
3286,1.661048,1.241362,0.883663,0.391969,1.684934,1.081707,0.8935,0.39612,1.713929,1.098182,1.210986,0.40102,1.449002,0.985704,0.881261,0.230039,1.178517,0.996675,0.649025,0.020842,1.200714,0.617849,0.361655,-0.339186,1.387105,0.641439,0.408441,-0.192752,1.11586,0.650162,-0.066563,-0.189986,0.841124,0.269146,-0.295052,-0.341412,2
3287,-0.396887,0.848043,1.123962,0.709468,-0.084821,1.038013,1.373574,0.712894,0.154978,1.273143,1.391311,1.085912,-0.168324,1.029468,1.121243,0.705425,-0.151111,1.040333,1.426646,0.703775,-0.136658,1.22962,1.437591,0.70954,-0.453767,0.904566,0.528832,0.491773,-0.440539,0.737701,0.532085,0.7027,-0.203527,0.751244,1.082566,0.498294,0
3288,-1.425855,-1.555568,-0.197682,0.709468,-1.707096,-2.064253,0.293407,1.293647,-1.923623,-2.269815,0.30936,1.296647,-1.344562,-1.902712,-0.198662,0.705425,-1.850081,-2.146735,0.050856,0.913908,-1.54833,-2.353611,0.062784,0.919286,-1.926465,-2.472222,0.528832,2.229412,-1.700481,-2.369901,0.532085,2.067983,-1.472032,-1.878379,-0.175259,0.918148,1
3289,-1.205362,-0.550421,-0.618205,-0.507613,-1.412137,-0.534967,-0.606733,-0.501408,-1.403973,-0.520206,-0.8327,-0.494607,-1.197532,-0.108393,-0.07867,-0.192527,-1.185267,-0.269421,-0.308046,-0.346891,-1.176837,-0.430902,-0.056765,-0.339186,-1.190116,-0.016376,-0.193515,-0.245408,-1.181682,-0.356526,-0.186293,-0.242497,-1.17356,-0.51974,-0.714327,-0.446376,0
3290,-0.764376,-1.205952,-1.999923,-2.042193,-1.264658,-1.321457,-1.806918,-1.610118,-0.958558,-1.176309,-1.794434,-1.232182,-0.462384,-0.764851,-1.878541,-1.777146,-0.963662,-1.273565,-2.042737,-1.76529,-0.953942,-1.261162,-1.849991,-1.545221,0.061677,-0.191794,-1.036253,-0.929932,-0.662882,-0.881754,-1.503318,-1.450248,-0.875088,-1.001838,-1.732566,-1.443527,4
3291,-0.249892,-0.200805,-0.918578,-1.036778,-0.2323,-0.185416,-1.146816,-1.029365,-0.216201,-0.170284,-1.133242,-1.021446,0.125735,-0.283448,-1.038601,-0.984836,-0.151111,-0.269421,-1.025849,-0.977291,-0.433852,-0.561995,-1.013152,-0.758677,-0.159228,-0.542629,-1.036253,-0.929932,-0.440539,-0.531602,-1.0244,-0.925139,-0.651234,-1.001838,-0.834119,-0.341412,5
3292,0.779075,0.454725,-0.317831,-0.560529,0.800057,0.469993,-0.306686,-0.554203,0.8231,0.267118,-0.532158,-0.758027,0.787369,0.329246,-0.49864,-0.667912,0.144362,0.341798,-0.188412,-0.451958,0.532028,0.355661,-0.176313,-0.653804,0.135312,-0.016376,-0.193515,-0.403375,-0.144082,-0.487833,-0.186293,0.020058,-0.725852,-1.089492,0.303913,0.918148,3
3293,-0.176394,-0.375613,-1.519325,-1.089695,-0.674739,-0.884518,-1.506872,-1.293344,-0.884323,-1.176309,-1.493892,-1.07413,0.19925,-0.283448,-1.278584,-1.143298,-0.372716,-0.444054,-1.504385,-1.345024,-0.06236,-0.25611,-1.252249,-0.915985,0.135312,-0.191794,-1.216839,-0.824621,0.152375,-0.006373,-1.203994,-1.03016,-0.054291,-0.344432,-1.193498,-1.023674,5
3294,0.705578,0.323619,-0.377906,-0.613446,0.726317,0.338911,-0.186668,-0.606999,0.451921,0.354598,-0.351833,-0.599975,0.34628,0.15419,-0.678627,-0.45663,0.661439,0.167164,-0.188412,-0.662091,0.680625,0.355661,-0.654507,-0.653804,0.429852,0.202896,-0.554688,-0.561342,0.745289,0.212472,-0.365887,-0.767606,0.766507,0.532109,-0.354948,-0.551339,3
3295,0.191094,0.97915,0.943738,0.603635,0.210138,0.994319,0.953509,0.448916,0.526157,1.229403,0.970552,0.611756,0.125735,1.029468,1.121243,0.705425,0.144362,1.040333,1.127561,0.703775,0.532028,1.054828,1.377816,0.866849,0.135312,1.036129,0.82981,0.491773,0.152375,1.044084,0.831409,0.7027,0.468035,0.882725,1.142463,0.708221,0
3296,0.411587,0.192513,-0.137607,-0.560529,0.431358,0.033054,-0.366695,-0.765386,0.451921,0.354598,-0.532158,-0.389239,0.640339,0.37301,-0.138666,-0.139706,0.661439,0.385456,-0.128595,-0.136758,0.680625,0.399359,0.122558,0.027868,0.798026,0.641439,0.167659,-0.350719,0.819403,0.650162,0.172896,-0.347519,0.841124,0.488282,0.18412,-0.183967,5
3297,0.999568,0.323619,0.102692,-0.190113,0.136399,-0.884518,-0.78676,-0.395816,-0.735851,-1.26379,-1.013025,-0.389239,0.640339,0.197954,0.101317,0.018756,-0.151111,-0.706005,-0.367863,-0.136758,-0.656748,-0.998975,-0.833829,-0.129441,0.503487,0.24675,-0.073123,-0.192752,-0.069968,-0.444064,-0.545481,-0.189986,-0.352763,-0.738876,-0.534637,-0.183967,4
3298,0.044099,-0.200805,-0.918578,-0.666362,-0.2323,-0.534967,-1.566881,-1.029365,-0.438908,-0.870128,-1.97476,-1.442918,-0.168324,-0.458504,-1.218588,-0.773554,-0.151111,-0.444054,-1.2053,-0.977291,-0.433852,-0.736787,-1.849991,-1.335476,-0.453767,-0.542629,-1.036253,-0.929932,0.07826,-0.356526,-0.844805,-0.715095,-0.128909,-0.51974,-1.49298,-0.91871,5
3299,-0.176394,-0.288209,-0.798429,-0.983862,-0.158561,-0.098028,-1.026798,-0.976569,-0.141965,0.048417,-1.013025,-0.758027,-0.168324,-0.195921,-1.038601,-0.932016,-0.151111,0.036189,-0.60713,-0.924758,-0.136658,-0.343506,-1.013152,-1.073294,0.208947,-0.104085,-0.79547,-0.771965,0.226489,-0.093911,-0.784941,-0.925139,-0.054291,-0.256778,-1.013809,-0.91871,5
3300,1.073066,0.673235,0.823588,0.286136,1.095016,0.688462,0.533444,0.501711,1.120043,1.054442,0.850335,0.717124,1.081428,0.679357,0.581282,0.494142,1.400122,0.8657,0.828476,0.703775,1.42361,0.880036,1.13872,0.919286,1.534375,0.904566,0.769615,0.491773,1.560545,0.912777,0.771544,0.335123,1.960394,1.145687,1.082566,0.708221,2
3301,1.440554,1.372468,1.184036,0.391969,1.463715,1.387565,0.8935,0.607303,1.788164,1.404364,1.511528,0.769808,1.375487,0.810648,0.701274,0.230039,1.104649,0.996675,0.708842,0.441108,1.42361,1.22962,0.959397,0.447359,1.092566,1.255401,0.82981,0.28115,1.412317,1.044084,0.831409,0.282612,1.73654,1.277169,0.842981,0.288368,2
3302,-0.176394,-0.288209,-1.218951,-0.983862,-0.158561,-0.447579,-1.446863,-1.187752,-0.141965,-0.432726,-1.19335,-1.33755,-0.168324,-0.195921,-1.038601,-0.932016,-0.151111,-0.356737,-1.265117,-1.082358,-0.136658,-0.343506,-1.252249,-1.073294,-0.085593,-0.279503,-1.517817,-1.140555,-0.069968,-0.268987,-1.503318,-1.135182,-0.054291,-0.256778,-1.253394,-1.128637,5
3303,-1.499353,-1.642972,-1.819698,-0.878029,-1.264658,-1.321457,-1.566881,-0.870978,-0.735851,-1.001348,-1.554001,-1.021446,-1.271047,-1.290018,-1.458571,-0.773554,-1.259135,-1.011614,-1.624018,-0.977291,-0.731046,-0.867881,-1.849991,-0.758677,-0.674672,-0.893464,-1.517817,-0.719309,-0.662882,-0.881754,-1.263859,-0.925139,-0.42738,-0.51974,-1.732566,-1.076155,5
3304,-0.764376,0.148811,-0.197682,-0.08428,-0.2323,0.732156,0.533444,0.343324,-0.216201,0.573299,0.549793,0.506388,-0.976988,-0.108393,-0.138666,-0.192527,-0.742057,0.036189,-0.367863,-0.189291,-0.731046,0.224567,0.361655,0.185177,-0.895577,-0.191794,-0.374101,-0.140096,-0.662882,0.037396,-0.365887,-0.137475,-0.651234,-0.344432,-0.354948,0.025959,0
3305,-0.911371,-1.249654,-0.55813,0.021553,-0.895959,-1.234069,-0.78676,-0.184633,-0.884323,-1.22005,-0.772592,-0.336555,-0.682928,-1.158726,-0.738623,-0.245347,-0.963662,-1.14259,-0.966032,-0.662091,-0.953942,-1.261162,-0.714281,-0.234313,-0.748307,-1.112736,-1.096448,-0.613998,-1.033453,-1.275675,-0.844805,-0.610073,-1.024324,-1.2648,-0.834119,-0.603821,4
3306,-0.470385,-0.506719,-1.519325,-1.089695,-0.45352,-0.360191,-1.326844,-1.082161,-0.141965,-0.170284,-1.073134,-1.07413,-0.241839,-0.546032,-1.578562,-1.037657,-0.446584,-0.706005,-1.564201,-1.239957,-0.210957,-0.343506,-1.371797,-1.020858,-0.159228,-0.586483,-1.457622,-1.351178,-0.440539,-0.575371,-1.862507,-1.345226,-0.42738,-0.738876,-1.852359,-1.338564,5
3307,-0.102897,-0.375613,-1.45925,-1.248444,-0.37978,-0.360191,-1.446863,-1.610118,-0.364672,-0.651427,-1.433784,-1.390234,-0.168324,-0.370976,-1.518567,-1.30176,0.144362,-0.356737,-1.324934,-1.502624,-0.136658,-0.4746,-1.491346,-1.492785,-0.453767,-0.542629,-1.397426,-1.245867,-0.440539,-0.356526,-1.14413,-1.240204,-0.203527,-0.344432,-1.133601,-1.2336,5
3308,-0.764376,-0.900038,-0.55813,-0.190113,-0.45352,-0.447579,-1.026798,-0.976569,-0.141965,-0.257765,-1.19335,-1.179498,-0.903473,-0.896143,-0.618631,-0.350989,-0.668189,-0.706005,-1.265117,-0.924758,-0.433852,-0.343506,-1.252249,-1.073294,-0.895577,-1.244299,-1.036253,-0.561342,-0.885225,-1.05683,-1.503318,-0.767606,-0.651234,-0.738876,-1.013809,-0.91871,5
3309,1.661048,1.241362,0.883663,0.391969,1.684934,1.081707,0.8935,0.607303,1.713929,1.098182,0.910444,0.40102,2.037121,1.379579,0.881261,0.388501,1.769463,1.214967,0.888293,0.598708,1.497908,1.22962,0.899623,0.237614,1.387105,0.992274,0.709419,0.228494,1.412317,1.000315,0.71168,0.440145,1.139596,1.014206,0.723188,0.025959,2
3310,1.367057,1.19766,0.823588,0.233219,1.389975,1.038013,0.593453,0.02655,1.120043,0.879481,0.609902,0.032233,1.890091,1.292051,0.761269,0.494142,1.252385,0.909358,0.529392,0.125908,1.275013,0.748942,0.540978,-0.077004,1.681645,0.685294,0.107463,0.017871,1.041746,0.518855,0.113031,-0.189986,0.468035,0.356801,-0.354948,-0.551339,2
3311,-1.646348,-2.298502,1.904933,2.773215,-1.854576,-2.151641,1.913657,2.983111,-1.62668,-2.138594,2.232829,2.982534,-1.932681,-2.296587,2.021178,3.187995,-1.923949,-2.365027,2.024815,3.17284,-1.696927,-2.266215,2.035333,3.541102,-1.85283,-2.165241,2.394896,3.335183,-1.84871,-2.238594,2.08857,3.065691,-1.54665,-2.228996,2.100805,3.069896,1
3312,-1.352357,-1.555568,-1.098802,-0.190113,-1.559617,-1.802089,-1.506872,-0.395816,-1.552444,-1.526231,-1.914651,-0.599975,-0.976988,-1.333781,-1.158593,-0.45663,-1.48074,-1.491858,-1.384751,-0.451958,-1.474031,-1.610746,-1.790217,-0.863549,-0.748307,-0.893464,-1.216839,-0.561342,-0.736996,-1.013061,-1.443454,-0.767606,-1.248178,-1.2648,-1.433084,-0.761265,4
3313,0.117596,1.022851,1.123962,0.709468,0.505098,1.038013,1.373574,0.871281,0.154978,1.448104,1.391311,0.875176,0.125735,1.029468,0.821265,0.705425,0.439835,0.8657,1.127561,0.703775,0.457729,0.880036,1.13872,0.70954,0.356217,1.123838,0.769615,0.702396,0.374717,1.131622,0.771544,0.7027,0.393417,0.926552,1.082566,0.498294,0
3314,-0.690878,-0.900038,-1.279026,-1.089695,-0.674739,-0.534967,-0.84677,-0.712591,-0.661615,-0.870128,-1.013025,-0.705343,-0.682928,-0.764851,-1.518567,-1.143298,-0.668189,-0.618688,-0.786581,-0.346891,-0.656748,-0.736787,-0.056765,0.027868,-0.674672,-0.674192,-1.698404,-1.245867,-0.366425,-0.356526,-0.485617,-0.242497,0.169563,0.181492,0.064327,-0.079004,4
3315,-0.176394,0.323619,0.042617,-0.190113,0.136399,0.863238,0.593453,0.237733,0.154978,1.229403,0.850335,0.717124,-0.462384,0.15419,-0.198662,-0.45663,-0.446584,0.341798,0.050856,-0.241825,-0.210957,0.923734,0.540978,0.342486,-0.159228,0.685294,0.107463,0.017871,0.448832,0.693931,0.113031,-0.189986,-0.128909,0.707417,0.663291,0.183404,0
3316,-0.470385,-0.768932,-1.879773,-1.354278,-0.45352,-0.753436,-1.866928,-1.34614,-0.735851,-0.563946,-1.433784,-1.33755,-0.168324,-0.546032,-1.518567,-0.932016,-0.446584,-0.706005,-1.743652,-1.292491,-0.433852,-0.518297,-1.491346,-1.28304,0.208947,-0.279503,-1.277035,-0.929932,-0.069968,-0.444064,-1.682913,-1.135182,-0.352763,-0.607395,-1.672669,-1.338564,5
3317,0.117596,-0.025997,-0.978653,-1.036778,0.505098,-0.185416,-1.206825,-0.818182,0.154978,0.004676,-0.712483,-1.021446,0.125735,-0.195921,-0.858614,-1.090478,0.144362,-0.182104,-0.846398,-1.082358,0.160536,-0.168714,-0.833829,-0.811113,-0.232863,-0.191794,-1.397426,-1.035244,0.07826,-0.181449,-1.14413,-1.03016,0.094945,-0.169124,-1.133601,-1.023674,5
3318,-0.249892,-0.200805,-1.158877,-1.036778,-0.2323,-0.360191,-0.906779,-1.029365,-0.216201,-0.345245,-0.892808,-1.021446,-0.462384,-0.589796,-1.038601,-0.773554,-0.446584,-0.749664,-0.367863,-0.189291,-0.433852,-0.867881,-0.355636,0.027868,-0.674672,-1.025027,-0.855666,-0.350719,-0.662882,-1.013061,-0.365887,0.020058,-0.651234,-1.001838,-0.354948,0.235886,4
